id,speed
19,25.90
90,40.56
151,26.79
171,22.44
55,33.03
60,32.64
153,26.97
83,39.37
32,43.51
192,40.36
138,34.75
154,21.97
50,40.77
141,29.14
79,35.39
166,21.55
149,38.92
84,24.93
151,36.03
85,23.34
185,39.21
151,41.96
161,30.26
125,22.43
182,39.02
39,21.41
126,35.99
198,21.35
31,35.95
193,31.14
102,35.99
143,24.82
150,25.45
59,24.30
23,21.48
121,37.01
51,41.71
58,37.98
115,24.53
30,29.10
41,42.91
167,26.19
139,43.17
114,24.52
123,42.10
75,38.39
103,37.28
45,43.44
194,26.92
194,22.01
166,32.96
99,29.05
188,34.52
28,34.32
31,39.07
69,30.66
55,21.06
76,33.34
86,24.72
54,23.03
90,24.41
156,38.14
132,27.76
131,30.98
56,36.59
194,42.07
64,31.52
72,36.18
130,29.85
70,29.33
29,38.84
143,34.45
41,37.69
199,40.49
106,32.76
84,20.70
72,39.80
95,37.90
118,26.34
53,31.38
106,36.36
34,26.85
113,37.21
181,34.00
140,41.34
36,31.86
25,21.29
88,20.50
54,38.18
144,43.19
139,33.57
174,29.73
107,23.05
49,30.14
124,39.72
110,24.04
80,22.30
102,40.63
185,40.95
68,29.33
96,39.23
162,41.46
51,33.16
106,20.28
177,23.28
122,23.21
152,28.18
136,38.35
185,29.87
74,42.58
110,38.71
130,35.93
35,38.60
82,28.99
66,36.33
100,36.56
52,33.96
123,27.45
136,35.57
162,43.79
11,41.66
94,34.07
179,22.29
71,34.69
135,31.12
45,21.49
6,28.96
23,43.12
21,21.15
177,22.33
28,38.04
162,36.42
121,35.92
54,27.85
58,35.42
66,32.48
44,27.04
101,21.64
172,25.24
103,20.57
39,33.80
31,27.36
121,31.53
94,32.76
117,40.30
60,30.63
105,27.51
142,25.46
177,41.55
53,26.85
160,42.74
144,31.20
107,37.09
114,31.89
105,23.89
143,28.11
100,41.60
4,36.86
13,27.82
68,22.08
38,21.31
192,40.49
87,25.74
112,25.53
4,33.57
29,31.52
101,40.42
169,29.38
39,28.07
162,36.78
5,39.22
124,26.28
81,37.78
75,37.23
199,30.29
39,25.96
87,28.15
160,31.85
159,43.29
80,28.74
57,29.37
190,20.92
1,37.15
128,24.15
65,31.51
143,39.93
76,28.65
25,21.73
179,24.90
174,28.41
134,28.76
90,26.97
68,26.78
200,35.84
75,40.93
59,28.27
61,21.18
20,42.62
45,39.37
6,33.92
77,40.08
8,24.57
36,24.25
195,22.20
17,33.18
194,26.15
144,42.22
19,25.41
96,32.55
155,30.07
96,35.40
114,36.13
119,31.54
31,40.49
149,34.92
26,39.46
44,37.26
174,20.48
81,35.98
73,28.58
137,33.86
174,27.14
174,43.65
181,38.40
176,25.99
60,36.25
29,29.95
169,24.55
73,23.19
191,21.78
50,21.86
187,22.48
99,39.05
140,21.92
10,28.17
114,31.82
197,41.58
161,30.26
51,33.63
157,27.26
75,24.11
193,33.35
88,27.84
152,43.43
122,40.23
47,39.25
2,40.63
47,28.17
33,30.45
182,36.42
74,29.66
81,35.53
9,26.77
72,40.81
111,30.85
174,43.77
122,43.68
6,42.59
147,41.54
121,38.27
175,33.88
123,25.24
89,30.67
116,35.89
168,42.53
138,26.23
68,20.78
35,29.24
16,39.64
48,38.83
44,28.67
118,24.39
139,30.57
141,28.94
125,22.05
40,42.81
104,38.67
17,43.07
147,25.09
98,25.98
107,43.37
23,31.32
20,41.06
151,40.53
119,41.26
30,25.01
86,23.93
95,37.94
70,20.60
38,31.20
195,29.54
164,20.63
122,22.93
116,40.36
70,27.47
173,34.08
83,26.63
120,20.56
167,35.55
190,27.37
16,38.82
142,25.25
68,34.70
147,39.11
108,27.44
30,39.28
178,34.36
52,36.82
128,42.60
94,32.34
189,40.51
164,35.03
187,39.09
95,25.31
122,41.21
179,37.50
180,33.61
136,27.03
10,37.06
76,43.65
180,42.00
51,33.26
56,43.55
148,41.05
167,26.58
76,37.06
122,20.68
41,26.88
78,34.06
139,20.50
145,36.48
188,26.62
44,21.26
132,27.53
166,39.00
174,35.29
2,37.45
85,27.87
62,31.41
146,32.15
29,20.22
32,23.15
16,25.69
75,34.24
6,26.74
53,37.46
87,41.36
109,23.63
32,27.96
40,26.03
153,38.32
53,35.59
10,24.34
159,25.21
85,27.95
157,43.23
187,24.95
105,32.15
10,27.75
117,38.32
151,25.43
75,26.47
144,39.45
144,27.49
123,29.91
59,35.42
160,27.03
126,29.46
103,41.76
97,24.11
45,35.16
183,30.48
122,37.66
185,39.62
52,36.23
12,21.75
198,25.07
7,41.17
170,24.32
99,20.11
31,31.78
187,33.61
112,38.62
7,34.48
189,41.13
29,26.97
45,30.24
161,24.30
94,37.88
190,37.91
5,30.76
189,21.67
34,32.72
15,36.04
199,26.37
114,43.67
148,23.52
124,25.10
135,32.43
76,32.71
48,36.08
20,21.90
26,42.90
90,24.12
180,25.81
7,41.84
18,25.39
60,38.19
84,28.32
21,28.43
96,28.36
120,23.23
75,24.84
153,27.31
81,38.57
171,24.70
89,42.09
130,42.73
113,34.58
81,39.54
135,36.68
30,35.07
30,28.58
129,25.42
18,28.37
198,34.84
9,40.30
3,27.90
66,23.45
54,41.43
67,21.18
58,41.17
13,40.67
84,21.65
49,20.50
40,24.64
78,31.56
16,29.84
101,29.59
193,23.75
78,29.15
112,25.44
93,38.94
118,25.98
113,24.95
156,38.98
142,27.69
146,22.22
179,28.09
59,22.51
44,40.12
78,38.22
187,35.14
36,29.82
32,21.57
194,39.02
144,36.71
87,36.54
8,34.74
43,37.63
169,25.21
111,28.11
159,38.78
72,41.48
168,27.39
136,34.96
128,22.47
143,42.69
188,31.04
174,33.95
77,33.39
114,43.76
173,28.57
196,43.44
149,27.84
45,29.79
44,36.81
118,22.49
157,40.33
89,27.91
162,32.43
38,28.72
184,33.55
108,20.00
125,35.71
14,23.51
116,23.49
69,23.80
156,22.55
125,36.71
53,23.46
53,32.03
175,42.52
154,20.53
50,35.19
98,28.70
135,41.65
25,28.33
7,31.62
89,20.66
191,38.75
133,22.12
137,24.35
144,30.63
59,39.82
60,22.70
124,39.86
200,31.05
188,39.79
53,26.45
3,22.31
19,31.45
119,29.78
72,40.93
164,36.61
7,33.06
9,24.62
14,22.23
67,22.75
2,30.66
84,39.52
33,28.05
167,40.98
55,21.04
15,35.94
33,29.87
158,24.80
118,20.85
28,32.28
115,23.14
176,20.01
15,38.95
186,41.64
8,23.87
197,41.64
146,32.36
89,33.05
178,32.49
106,25.28
46,36.08
158,32.32
46,30.34
89,29.49
128,33.02
72,34.26
81,34.21
137,34.12
172,39.29
170,33.13
111,30.79
100,25.06
193,33.32
168,29.99
100,38.56
153,23.82
192,39.19
46,38.85
67,23.01
163,25.07
119,30.57
7,21.55
140,37.54
36,38.90
133,20.42
50,21.71
163,23.93
128,37.86
3,26.68
92,41.03
44,24.63
174,43.27
100,41.76
114,20.84
116,32.71
33,20.44
161,37.10
61,30.51
58,31.90
33,33.95
138,36.58
159,33.61
51,31.66
188,28.16
162,31.86
85,32.80
63,21.18
1,38.26
138,27.61
8,40.19
100,43.49
81,38.87
198,33.11
170,33.86
109,20.64
163,24.97
3,22.86
156,31.33
177,42.19
171,34.93
107,29.70
66,20.72
59,40.97
49,34.35
59,38.75
153,24.36
12,32.32
113,25.36
199,31.72
182,37.52
98,42.56
94,37.97
55,26.38
195,26.62
85,40.72
69,28.87
37,31.39
36,40.84
64,36.87
84,20.32
95,38.82
152,43.50
60,40.31
118,21.83
10,35.51
25,41.20
58,33.92
39,22.20
3,22.92
198,34.11
178,28.15
26,24.72
164,41.81
174,32.71
179,24.28
88,25.35
116,26.51
114,33.02
129,20.35
145,23.10
30,42.92
42,22.10
94,41.69
185,35.12
35,30.13
49,40.39
28,20.30
107,42.75
174,20.72
2,24.09
127,21.56
83,36.47
189,41.48
28,26.30
101,33.10
130,35.34
25,36.55
183,21.39
104,20.16
124,37.47
37,28.13
144,21.02
194,30.96
152,23.43
87,35.08
195,26.24
22,40.32
45,43.56
60,30.61
67,43.91
191,25.22
189,40.28
97,43.97
146,22.61
58,43.85
121,27.47
29,38.29
4,25.25
79,29.67
85,35.26
161,40.51
57,20.79
120,31.96
73,29.51
157,23.05
9,29.89
179,39.87
50,30.23
175,25.61
131,20.77
14,27.71
197,34.52
31,36.17
139,23.28
192,43.87
33,21.62
181,32.19
144,33.32
132,40.74
146,20.73
107,24.54
23,23.78
154,20.86
47,28.51
20,43.75
151,31.47
47,23.08
128,41.72
35,28.61
108,29.84
96,39.94
185,28.94
191,28.13
145,37.17
21,35.69
122,23.60
83,37.52
127,40.79
37,30.72
4,26.19
140,25.11
102,40.31
56,27.57
119,40.46
15,42.90
184,38.48
142,33.63
174,26.42
143,36.65
31,23.50
58,36.00
29,20.14
195,41.25
2,37.93
132,24.75
103,30.02
154,37.25
141,39.89
7,31.93
119,29.03
155,32.32
103,38.78
164,41.94
117,34.19
61,21.69
49,37.54
145,22.29
3,25.77
83,36.72
7,26.83
147,24.03
98,21.90
183,20.87
175,20.03
110,37.41
150,20.17
197,20.62
108,33.45
40,37.67
120,25.53
41,38.20
199,24.86
82,34.67
147,38.13
80,43.33
112,28.89
127,25.73
31,39.41
145,40.06
33,27.17
169,29.18
59,32.37
76,26.85
86,39.92
80,29.82
103,39.65
113,42.48
55,24.45
197,36.53
132,24.75
109,42.29
140,23.16
95,39.12
122,27.54
133,37.26
129,22.27
107,22.14
67,31.28
122,20.21
60,33.27
98,39.22
40,34.42
11,43.23
163,29.26
127,29.06
184,37.89
115,28.47
78,29.35
19,34.83
149,32.93
174,39.57
80,38.09
130,21.80
88,27.98
38,34.35
41,39.10
174,27.99
50,31.87
99,43.47
186,35.09
27,42.38
139,41.14
129,29.24
99,28.08
200,33.89
140,25.31
136,21.20
149,33.31
160,32.82
8,34.07
1,31.06
86,35.37
64,33.10
48,35.49
159,37.84
41,24.23
74,23.75
82,31.37
153,23.88
171,28.56
13,34.73
166,39.87
109,20.80
139,40.22
17,38.04
75,41.23
195,43.43
42,33.70
110,23.71
77,37.76
166,25.52
27,37.41
150,43.74
156,33.35
165,36.80
21,41.81
50,22.35
102,27.10
70,27.62
28,31.74
183,42.66
167,24.44
194,24.61
154,20.18
167,30.43
135,43.14
156,39.79
25,33.40
12,22.52
71,20.85
169,20.46
122,27.70
184,35.21
17,35.12
54,39.49
76,35.83
32,26.13
55,35.57
4,33.59
21,37.51
52,41.99
182,35.57
162,22.71
2,21.12
116,31.84
145,27.50
16,23.35
113,36.90
98,21.77
57,23.80
94,30.57
105,28.01
38,36.66
123,40.01
178,43.36
114,32.28
85,34.82
1,34.73
40,28.81
76,27.41
60,21.55
126,42.17
39,36.42
168,23.73
162,39.88
179,40.56
54,41.43
106,27.80
18,40.57
95,24.56
69,37.34
151,28.97
163,35.21
105,31.47
90,42.39
191,37.34
6,41.17
74,37.10
76,25.85
7,42.60
189,33.23
197,36.81
83,43.55
34,33.25
113,21.59
144,41.23
60,39.60
17,31.71
187,24.74
104,32.97
157,31.22
45,38.34
115,30.71
193,36.50
90,40.41
48,27.48
94,42.26
69,42.38
172,23.87
12,25.97
99,43.16
1,41.58
48,37.28
42,36.87
3,21.38
99,20.37
80,22.06
89,40.45
81,37.89
29,34.10
111,26.12
149,38.65
90,35.90
184,32.88
116,21.32
156,37.17
3,43.11
46,33.43
14,43.70
75,22.67
82,36.61
117,42.69
153,35.94
126,26.57
92,20.55
184,37.54
187,37.70
89,42.15
135,34.72
35,40.57
197,28.37
92,23.84
131,34.55
16,40.99
153,33.46
184,41.75
57,43.98
84,37.63
91,37.42
109,33.90
178,35.59
26,28.75
37,39.43
73,23.13
45,40.32
144,42.86
115,27.26
150,26.51
16,28.76
124,27.07
139,27.99
130,27.10
104,40.00
3,38.28
175,26.73
145,28.11
169,42.39
86,35.36
143,36.67
171,35.78
74,43.65
36,25.53
9,27.16
174,27.60
118,23.97
39,23.33
60,27.12
128,34.55
158,38.40
174,33.47
105,43.23
169,22.13
199,26.58
196,31.09
142,24.19
173,42.89
38,20.04
133,39.69
60,40.71
15,37.63
181,36.01
95,25.01
46,20.66
79,35.62
156,42.45
130,39.58
18,38.13
48,20.56
132,34.11
63,25.65
5,41.10
53,36.91
151,36.47
164,32.30
15,26.24
36,40.96
34,34.85
107,36.69
154,24.57
191,23.68
182,33.46
163,42.17
4,37.07
128,41.69
45,24.52
4,26.71
159,27.12
141,37.17
108,21.61
104,27.69
195,39.19
66,24.62
133,31.40
27,31.86
124,38.78
100,30.31
97,35.41
140,38.38
193,26.18
87,36.74
42,43.00
63,37.56
129,23.84
87,34.08
141,32.97
15,41.55
83,31.78
70,22.40
168,20.92
92,36.36
143,33.53
170,20.20
169,43.12
135,25.93
8,43.61
187,42.71
32,38.33
115,33.75
2,32.51
185,31.71
54,28.05
16,28.03
117,28.25
45,22.94
52,26.65
98,42.77
27,30.58
108,35.44
32,37.09
43,31.10
115,29.16
170,26.54
5,30.70
78,41.93
18,23.09
84,36.69
160,20.23
57,40.10
181,23.94
90,38.01
154,22.18
111,42.32
181,20.53
53,21.67
24,35.72
5,39.52
32,29.38
192,38.45
49,41.68
69,27.79
121,31.41
112,41.93
150,26.28
145,42.15
101,23.49
137,35.55
63,22.08
124,26.79
20,34.52
44,21.07
192,38.77
156,24.26
198,37.73
2,21.39
128,31.13
80,40.48
159,36.70
16,33.92
41,24.22
147,26.31
180,34.34
146,28.61
147,37.19
74,34.07
91,42.31
142,40.04
62,21.48
127,41.62
54,32.11
158,26.37
115,25.13
177,39.53
99,25.83
52,26.86
82,32.63
176,20.12
163,39.91
83,26.13
99,33.91
32,35.96
137,21.09
13,31.21
83,20.55
104,30.79
51,38.51
10,29.34
68,20.72
192,40.80
111,25.90
158,22.91
100,21.87
13,35.21
63,28.00
26,43.70
128,41.84
79,34.97
111,43.59
78,38.89
177,20.13
65,26.18
26,28.06
120,41.70
155,22.12
180,36.32
82,22.90
167,36.83
102,34.25
180,42.18
69,33.98
86,31.62
30,22.23
189,29.38
99,32.27
75,23.91
34,39.82
90,25.04
94,27.38
31,39.08
92,28.76
153,25.46
125,34.95
32,22.13
94,23.32
116,27.70
41,31.27
141,23.12
111,23.55
159,31.93
37,28.02
90,41.52
106,41.95
77,24.33
112,29.14
49,30.25
40,39.22
92,38.85
132,23.78
179,35.49
193,22.78
22,30.94
164,27.87
111,33.20
9,24.95
107,20.09
80,21.16
158,32.05
130,27.41
105,21.63
81,28.92
169,36.32
183,42.69
16,43.57
14,28.44
7,24.86
142,22.30
179,23.24
197,27.97
68,20.60
40,38.55
46,39.89
121,25.07
60,42.86
179,39.57
48,30.93
7,33.49
63,24.66
62,33.47
151,20.22
53,27.56
72,43.39
96,40.60
21,40.00
102,37.45
35,23.75
125,26.79
127,24.60
119,33.90
13,42.68
76,40.40
76,32.41
154,43.45
15,22.53
48,28.28
132,27.52
98,27.24
96,34.83
95,37.68
175,26.74
99,43.35
120,33.79
195,25.02
140,24.56
137,43.26
72,34.81
87,36.81
36,23.94
163,20.60
61,35.14
50,38.07
6,28.08
5,39.32
149,43.22
40,24.10
127,23.25
83,35.17
103,38.34
33,30.47
141,41.87
7,41.11
190,26.01
41,40.56
164,27.50
126,22.66
43,20.41
131,25.01
28,42.38
70,31.65
60,30.62
192,42.05
140,30.61
21,35.43
100,39.46
127,27.86
96,37.45
170,30.96
180,37.67
135,31.36
161,31.16
97,34.36
195,36.12
112,31.75
142,30.01
159,30.24
98,30.73
57,23.94
47,28.30
83,20.58
187,31.56
178,40.06
101,23.62
100,37.37
177,43.07
96,27.84
33,24.89
116,38.60
143,22.57
99,34.89
85,36.88
102,36.13
151,29.88
165,23.72
136,43.94
54,33.07
19,24.40
178,43.46
60,29.21
195,42.05
157,24.82
4,34.50
29,41.52
150,42.26
181,40.08
38,41.20
177,43.64
38,21.70
197,29.64
174,23.43
9,39.07
24,40.31
125,30.13
50,28.09
48,42.18
104,34.48
126,34.63
72,25.77
103,20.38
79,25.79
25,34.02
69,20.64
3,21.44
84,28.27
125,40.23
49,37.88
92,28.07
29,32.87
75,37.75
40,37.43
187,23.79
79,36.75
31,32.94
43,30.70
110,34.24
193,33.25
138,26.75
64,25.71
165,25.40
10,31.52
187,43.67
186,23.63
114,42.52
65,30.77
186,27.11
5,41.29
78,20.41
159,31.82
66,22.12
115,21.87
182,35.73
140,23.26
51,23.49
51,29.59
186,26.90
58,34.86
55,22.78
24,25.64
197,30.88
116,25.34
50,22.07
64,37.49
189,20.08
162,22.04
141,28.24
25,22.46
7,22.95
111,37.34
142,22.80
125,20.46
106,31.11
163,31.25
143,25.18
184,32.77
178,40.30
15,27.91
70,34.91
44,35.75
62,35.50
101,36.28
37,20.85
96,28.74
136,42.67
107,40.94
170,26.91
10,40.41
191,40.28
157,27.30
1,22.07
186,29.09
13,43.66
164,26.99
126,25.15
177,30.53
63,37.06
43,31.14
162,42.39
35,27.28
43,40.57
128,31.37
143,25.87
123,40.60
77,29.17
87,29.47
100,40.57
170,40.12
18,31.55
162,39.92
79,30.58
85,26.79
191,34.05
178,33.90
118,23.94
3,39.63
172,29.98
173,31.87
37,31.59
12,26.94
80,31.13
28,43.21
56,32.32
111,35.08
20,39.32
196,37.64
123,27.79
78,40.47
12,27.55
64,27.13
141,31.17
2,30.36
110,26.89
49,36.21
150,37.06
149,25.47
102,38.17
77,39.20
99,28.58
1,37.37
33,30.30
131,36.47
129,31.02
126,39.90
31,25.64
190,30.84
128,20.08
74,33.14
162,34.00
200,26.56
169,42.95
10,38.51
81,27.37
191,38.28
31,35.28
71,27.80
29,21.05
183,36.84
38,29.67
130,29.75
178,24.64
95,25.82
10,34.79
10,25.14
192,22.49
162,36.70
159,31.55
139,34.38
154,38.50
24,39.48
15,26.86
118,39.80
173,20.06
35,23.63
102,39.15
176,40.75
43,21.85
72,41.12
139,36.84
117,20.50
78,39.60
15,29.81
140,32.62
54,27.23
103,32.41
22,40.75
199,25.78
75,43.32
115,21.40
142,41.13
164,22.27
41,35.34
193,37.08
133,38.10
79,26.08
192,21.70
141,38.05
73,39.45
83,21.00
7,20.01
133,27.32
24,23.33
196,25.13
18,30.52
89,33.94
89,42.67
83,40.65
28,33.21
199,32.49
99,39.35
133,41.80
189,34.96
55,43.52
90,42.08
67,21.66
108,22.58
173,22.50
116,21.90
145,29.05
88,35.37
95,29.11
109,37.48
49,23.16
151,39.52
30,29.16
82,38.07
137,37.36
106,36.19
189,36.73
121,42.42
62,40.52
27,23.34
84,39.84
2,29.36
167,32.30
128,31.48
190,20.57
137,28.36
76,40.01
53,36.56
112,30.78
34,40.23
92,21.15
126,32.00
123,39.76
154,23.64
142,20.54
42,37.26
115,43.62
71,29.77
107,43.56
71,25.10
194,33.69
123,31.64
136,38.03
66,36.50
188,29.92
111,38.16
152,24.60
200,33.79
132,34.30
15,39.94
120,30.74
197,20.49
10,30.18
50,27.68
154,25.94
27,30.71
160,39.44
47,31.37
44,35.27
23,36.23
76,36.99
169,30.12
59,38.88
42,36.12
130,23.45
5,36.75
200,32.98
156,20.82
28,22.44
93,32.94
25,30.06
148,32.54
188,40.66
129,30.60
189,42.67
97,20.72
177,25.31
65,29.48
104,30.32
93,21.49
134,30.51
106,22.80
105,28.58
186,28.46
79,20.21
145,34.35
177,25.58
120,33.95
41,43.35
169,37.96
17,42.06
58,33.06
57,37.93
93,42.16
94,28.76
53,27.17
195,28.73
166,25.81
123,41.67
148,21.79
85,34.46
121,34.34
199,35.67
162,33.24
127,28.65
72,39.73
21,31.74
199,30.01
45,26.26
166,37.52
46,27.67
138,27.90
199,43.74
16,41.15
29,35.03
34,32.41
117,39.95
43,35.78
180,29.49
26,31.44
158,20.02
145,25.58
198,37.37
71,22.28
14,36.40
189,34.89
16,21.02
27,31.37
91,33.20
66,30.37
160,22.64
133,39.27
128,25.87
148,25.12
131,42.82
187,32.66
76,21.26
109,25.36
75,43.12
134,21.58
129,38.32
53,20.81
182,30.10
57,24.24
84,41.59
133,41.11
63,36.50
157,23.03
4,41.31
64,39.73
19,22.23
130,27.98
3,25.50
71,31.07
31,32.61
137,29.53
194,23.13
42,36.74
191,23.32
19,21.95
144,22.14
62,31.76
80,26.77
2,30.36
97,40.74
167,32.26
188,33.55
89,34.98
139,28.42
4,31.44
186,33.69
21,42.90
183,40.19
173,29.17
28,42.95
178,27.36
154,41.97
95,21.86
27,42.70
198,25.68
27,28.44
193,30.50
27,39.19
159,24.72
59,21.27
184,28.60
142,36.56
92,21.44
78,28.77
182,30.11
171,42.23
194,39.16
52,25.74
27,33.97
23,24.27
117,23.57
79,21.66
180,30.24
184,39.49
97,37.63
112,32.61
116,28.48
33,32.12
72,20.84
99,20.93
168,43.51
66,40.52
64,41.00
38,20.54
105,35.41
104,32.18
4,21.85
185,31.18
178,27.05
61,43.62
56,30.62
140,34.81
93,42.22
123,43.61
11,40.00
56,43.91
196,20.92
107,42.59
146,21.96
134,36.10
31,41.38
3,40.64
141,26.55
50,41.60
133,43.71
170,29.49
123,42.37
93,23.94
42,43.02
81,20.15
161,20.59
159,28.98
73,38.82
87,34.32
22,37.00
120,41.78
77,26.19
35,20.71
197,20.98
170,26.00
96,25.54
45,41.32
105,35.34
177,40.86
48,34.30
43,31.56
190,28.14
15,31.28
107,28.56
192,24.68
41,22.70
93,37.73
79,34.19
151,39.49
10,28.26
107,21.28
149,38.36
130,30.65
146,23.78
51,28.87
78,29.76
155,24.08
148,42.70
1,35.02
139,32.48
180,21.48
11,35.78
199,20.21
167,29.33
100,33.05
194,42.36
35,23.04
131,26.36
191,20.26
30,27.36
196,25.34
44,40.13
147,32.82
48,31.50
22,31.84
147,23.77
13,33.37
189,42.54
166,21.85
189,20.77
142,25.56
152,29.19
35,37.60
40,40.66
145,43.18
183,37.26
35,43.71
98,29.96
106,34.13
95,22.26
154,36.59
151,40.24
122,24.82
95,30.65
87,38.58
69,31.14
151,22.61
61,26.34
139,20.61
128,40.25
87,42.08
192,30.48
67,38.20
136,43.45
1,22.60
97,22.12
9,42.17
146,21.16
114,28.88
144,29.29
52,43.32
112,30.66
94,27.26
172,23.84
37,33.77
50,37.14
58,38.20
148,27.64
12,42.63
131,32.12
80,32.51
67,43.05
47,35.16
13,20.68
3,21.77
113,30.94
144,23.15
123,27.26
64,22.64
174,36.96
137,23.61
131,29.95
26,28.09
6,20.32
10,25.23
173,43.04
154,20.29
62,33.04
85,28.68
112,30.88
181,42.01
195,31.50
2,40.85
53,20.44
71,43.83
152,27.81
152,41.77
37,34.23
184,40.38
58,39.86
4,22.56
18,42.09
164,40.51
41,37.43
43,20.75
113,41.20
144,40.67
190,32.01
70,20.23
2,38.58
140,21.59
124,27.61
63,33.67
20,27.26
56,42.69
163,43.41
190,27.72
167,21.75
54,35.02
79,41.50
79,40.56
32,20.35
192,37.15
46,31.40
126,39.61
146,35.79
156,42.52
180,24.62
49,27.27
84,28.39
111,28.97
11,42.82
26,28.56
129,31.74
85,42.79
126,42.78
73,39.72
103,39.95
40,32.58
8,29.83
59,23.57
31,22.69
119,38.91
101,23.64
144,36.36
112,26.79
12,20.80
19,32.39
124,35.72
148,26.85
131,26.26
84,28.70
52,22.72
127,27.63
99,35.55
34,22.06
25,39.27
171,32.13
158,22.62
50,21.84
194,29.90
187,24.40
7,40.57
4,37.21
73,21.85
147,41.14
115,38.46
22,23.76
128,32.62
139,31.52
118,35.38
28,26.33
196,29.06
134,32.25
75,24.54
164,34.45
193,41.25
149,24.06
36,28.44
190,32.22
145,24.00
122,31.48
24,25.23
91,30.59
126,29.20
48,22.58
85,28.13
96,20.71
45,24.04
179,38.66
50,36.98
12,42.51
152,41.45
105,24.70
112,35.09
86,32.12
81,28.28
82,28.71
17,40.13
65,27.79
14,34.83
77,43.54
63,20.66
177,30.95
77,41.38
36,35.61
160,20.18
76,38.98
138,25.41
123,36.05
184,41.79
13,43.31
127,23.88
70,30.56
143,22.28
172,29.71
164,34.98
200,26.45
73,27.38
52,36.56
79,40.57
23,27.17
20,28.93
117,32.17
23,40.50
137,43.34
12,33.26
181,33.52
86,30.01
6,40.59
23,35.37
67,32.22
199,29.00
129,41.24
105,39.10
73,21.13
172,36.47
124,43.27
150,25.23
108,37.74
20,29.06
97,38.51
109,38.64
130,42.31
93,34.25
196,28.59
199,33.41
4,38.86
27,37.73
31,31.49
151,31.57
188,21.75
72,41.30
9,41.54
32,27.97
152,41.39
169,24.82
196,27.40
181,31.67
1,21.22
5,29.15
9,30.18
32,25.38
175,24.65
53,38.21
62,34.78
163,42.55
117,32.52
128,33.35
127,27.06
33,20.12
74,39.02
65,35.60
120,42.24
5,37.04
141,20.75
163,29.81
108,36.96
79,25.72
71,38.01
102,30.92
48,35.91
163,23.00
3,42.72
149,42.19
121,22.70
55,29.86
78,30.74
129,43.21
72,27.68
4,29.43
34,32.76
49,29.64
155,31.53
72,33.95
184,42.20
59,42.67
61,26.15
27,20.94
26,35.78
182,34.00
82,43.16
179,29.73
165,37.40
62,26.73
169,35.46
18,21.42
138,32.35
157,40.54
59,31.19
178,41.53
163,37.57
190,39.96
34,24.13
165,36.45
69,20.08
36,25.83
110,26.40
110,42.09
195,31.07
188,29.41
198,27.15
16,20.54
19,21.41
18,30.27
77,23.21
162,40.41
138,38.94
3,28.15
2,39.29
32,25.97
169,20.42
191,34.75
146,23.65
49,27.67
49,36.46
183,22.85
99,21.17
83,35.78
183,42.42
9,40.29
184,27.90
51,42.48
31,27.65
157,42.87
71,26.47
35,36.32
162,36.94
47,36.32
54,27.01
147,40.84
30,40.98
182,32.48
191,24.57
60,34.33
144,31.56
188,24.66
89,25.11
28,26.37
132,28.89
9,25.76
12,23.03
63,22.09
116,33.50
14,27.96
22,23.32
127,24.39
92,30.71
93,41.87
191,26.79
151,34.85
61,27.79
117,41.20
114,31.84
162,29.52
126,20.37
128,23.31
130,42.64
136,21.16
38,42.76
26,25.60
154,23.40
29,24.88
96,35.12
128,31.60
64,38.87
150,30.11
147,23.48
88,20.06
168,36.32
27,37.79
144,30.96
52,23.23
32,27.75
158,20.03
193,42.37
75,35.56
40,27.71
35,35.75
187,39.84
124,29.50
78,40.30
97,38.31
138,22.49
198,20.70
14,37.06
110,22.95
164,24.59
121,37.75
93,21.77
155,35.55
68,25.56
48,28.46
128,32.60
170,21.16
78,26.95
127,33.05
145,37.11
68,21.69
14,30.81
158,33.17
150,41.77
14,25.50
113,32.14
143,20.71
165,21.99
114,36.28
187,29.69
42,24.38
162,33.56
144,23.62
175,42.05
163,21.61
26,36.97
146,32.94
172,32.60
154,34.08
104,26.79
25,26.78
72,43.70
75,31.58
91,35.05
62,33.82
28,37.46
142,33.32
78,35.88
100,24.19
156,41.62
3,41.79
29,38.17
141,28.09
80,21.99
137,23.11
138,41.44
121,41.32
8,37.31
6,42.35
19,33.55
39,36.32
124,35.23
74,38.10
142,43.67
179,33.58
137,28.69
41,43.10
9,38.75
40,33.41
43,28.56
89,29.17
2,37.84
15,34.45
155,27.51
171,38.31
60,39.57
165,21.36
86,25.72
184,29.22
122,28.83
124,30.07
180,34.82
155,37.73
84,34.02
11,43.52
140,21.65
168,25.21
72,30.54
13,40.47
166,32.46
24,35.25
28,20.03
39,39.71
2,32.07
175,30.48
166,42.15
78,31.42
51,29.25
102,41.32
84,40.53
177,28.51
62,27.26
162,42.43
51,28.23
130,32.28
148,36.67
7,22.79
131,40.73
108,36.37
49,24.86
36,27.43
44,24.75
141,22.09
39,23.98
190,26.60
154,27.64
94,34.59
163,41.56
87,33.91
176,28.49
62,21.49
51,34.20
24,40.34
149,40.56
192,37.27
164,24.76
124,43.85
1,39.67
115,42.39
19,31.00
6,34.99
107,41.55
93,36.80
97,43.81
107,23.23
159,30.84
108,39.62
57,31.13
116,36.99
13,30.60
132,21.27
199,26.10
131,35.87
67,36.86
180,27.10
158,34.71
150,40.86
9,42.02
